match_id,t1,t2,winner,t1_ban1,t1_ban2,t2_ban1,t2_ban2,t1_pick,t2_pick,remaining,t1_mapwins,t2_mapwins,net_h2h,t1_past,t2_past,odds,date
297256,14,624,False,5,6,2,1,0,8,9,0,2,-6,4,4,0.19677419354838704,2024-02-24
66892,918,4733,True,4,5,2,8,1,3,0,2,0,2,6,1,0.9391534391534391,2022-01-29
220445,624,2593,False,7,3,4,0,6,1,8,0,2,2,9,5,0.1762711864406779,2023-06-19
314647,1034,5248,False,5,1,2,8,0,6,9,1,2,6,3,-5,0.7371111940195387,2024-04-28
298691,12685,12064,True,2,1,5,0,8,6,9,2,0,1,1,-3,0.8737789987789988,2024-02-26
298833,11328,11981,True,6,8,1,5,0,2,9,2,0,4,3,8,0.6565917506243003,2024-03-01
97226,6451,17,True,1,3,5,2,0,8,4,2,0,,1,6,,2022-05-07
298834,1120,12685,True,6,0,5,8,1,9,2,2,0,3,1,5,0.8273504273504274,2024-03-01
70071,5248,6675,False,3,0,8,8,5,4,1,0,2,,-6,4,0.16666666666666663,2022-03-04
297409,397,7035,False,9,2,6,0,1,8,5,0,2,1,3,-6,0.5297356828193833,2024-02-23
84644,7391,8185,False,8,0,4,1,2,5,3,0,2,,0,10,0.453125,2022-04-12
99690,1034,106,True,5,4,3,8,2,0,1,2,0,-1,10,3,0.6756756756756757,2022-05-15
84647,7397,474,False,1,3,2,4,8,5,0,1,2,,5,1,0.22480620155038766,2022-04-11
164060,6387,10295,True,6,3,0,7,4,8,5,2,1,,7,-6,0.9523809523809523,2023-02-23
312778,17,2,True,5,0,9,1,8,6,2,2,1,0,8,6,0.4880244486034446,2024-03-22
183816,2359,188,False,7,8,3,0,6,4,1,0,2,,3,9,0.26731078904991945,2023-05-15
99712,2,337,False,8,2,1,0,4,3,5,0,2,8,-1,0,0.31034482758620685,2022-06-04
51294,3531,474,True,3,5,4,2,8,1,0,2,0,-2,6,9,0.36900871459694984,2021-12-11
123864,2355,4894,True,8,1,4,0,2,3,5,2,0,2,2,3,0.6896551724137931,2022-08-08
220443,474,1120,True,0,1,7,3,4,8,6,2,1,2,6,9,0.5402669876354087,2023-06-16
183778,2359,1034,True,0,4,3,5,6,7,8,2,0,,5,2,0.44455252918287935,2023-04-03
285024,12010,14137,False,9,8,0,1,2,6,4,0,2,-1,4,1,0.8463807157288498,2023-11-21
188042,6387,2917,True,0,3,1,8,4,7,6,2,0,2,10,7,0.684931506849315,2023-05-03
319790,13790,13576,False,2,8,1,5,6,0,9,0,2,,-2,-6,0.5599613152804642,2024-05-03
184046,2059,4915,False,7,5,4,6,8,3,0,0,2,-2,1,4,0.3024499319463348,2023-04-28
348471,120,624,True,1,0,6,8,9,2,5,2,1,,5,5,0.5217391304347826,2024-06-03
69999,2908,1184,False,3,8,4,2,0,5,1,0,2,2,1,1,0.3421052631578947,2022-02-16
64791,624,6943,True,2,5,3,1,4,8,0,2,0,,6,2,,2022-02-10
159028,6751,2304,True,3,2,7,5,4,1,0,2,1,,6,4,0.1610305958132045,2022-11-26
297253,5448,6199,False,2,9,8,1,0,5,6,0,2,3,3,3,0.4648692810457516,2024-02-22
196141,6675,11329,True,0,3,5,7,4,8,6,2,0,2,3,-4,0.9174311926605504,2023-04-27
286651,474,1120,True,0,8,2,9,4,6,1,2,0,3,-4,2,0.648396844049018,2023-12-08
98603,367,2355,False,5,2,3,8,4,0,1,0,2,-9,-2,1,0.04761904761904767,2022-05-22
329910,8185,624,False,9,8,2,5,0,6,1,1,2,-5,8,4,0.44090454772613696,2024-05-04
167373,2593,2406,True,6,3,7,8,0,4,5,2,0,1,8,-1,0.8241758241758241,2023-02-26
130690,628,8185,False,1,7,2,0,4,5,3,0,2,-1,2,5,0.5260663507109005,2022-09-16
296733,278,6199,False,5,9,8,1,6,2,0,0,2,-2,-7,3,0.31088377379937476,2024-02-20
160004,2354,2359,False,3,2,7,0,1,5,4,0,2,1,2,1,0.029126213592232997,2022-12-02
49328,4915,2533,False,8,1,5,4,0,2,3,0,2,,3,1,0.6352785145888594,2021-11-10
89239,624,7987,True,8,4,5,2,3,1,0,2,0,2,10,3,,2022-05-26
89210,6387,879,True,3,1,2,5,0,8,4,2,0,,0,5,0.9009009009009008,2022-05-12
220297,1184,5248,False,3,0,1,4,6,8,7,0,2,,1,-2,0.38641069075851686,2023-06-10
318938,2059,7035,False,1,0,6,9,2,8,5,1,2,6,-1,-9,0.7178186429930248,2024-05-02
106161,5448,2108,True,2,4,3,0,1,8,5,2,0,,2,6,0.970873786407767,2022-06-10
220451,474,1034,False,3,6,7,1,4,0,8,1,2,,2,-1,0.5376895152679906,2023-06-19
156887,799,918,False,0,1,2,3,5,7,4,1,2,-2,3,6,,2022-11-13
157703,1001,6387,True,7,4,3,0,1,5,2,2,0,,7,4,0.6211180124223602,2022-11-19
108014,8185,2542,True,1,0,5,2,3,8,4,2,0,4,10,5,0.9900990099009901,2022-06-21
193448,294,277,False,4,0,6,3,5,7,8,0,2,-3,-1,1,0.11067193675889325,2023-04-26
130619,624,2359,False,0,2,3,5,1,4,7,0,2,,5,4,0.6441281138790036,2022-09-01
341819,1184,1001,False,2,1,0,5,8,6,9,0,2,-1,6,2,0.5071978248731581,2024-05-09
99609,6199,3136,True,1,0,3,2,5,8,4,2,0,-2,5,2,0.6097560975609756,2022-05-12
85535,5448,624,True,0,1,3,2,5,4,8,2,1,,3,6,0.5208333333333334,2022-04-22
312803,6961,1120,True,0,6,8,1,5,9,2,2,0,-1,2,5,0.5272042951237063,2024-03-18
101747,4829,918,False,2,8,5,1,0,4,3,0,2,-3,6,1,0.04761904761904767,2022-05-19
70068,642,120,True,0,4,1,5,8,3,2,2,1,-4,-3,5,0.4424778761061947,2022-02-27
107739,5248,1034,False,5,2,4,3,0,1,8,1,2,-1,1,-3,0.2957746478873239,2022-06-19
314631,1034,2406,True,9,0,5,6,8,2,1,2,0,5,3,-8,0.9437321937321936,2024-04-14
186409,11981,731,False,6,8,3,5,0,4,7,0,2,,5,5,0.35064935064935066,2023-03-23
183953,2059,8877,True,7,3,4,5,8,0,6,2,0,3,0,-3,0.8169934640522876,2023-04-14
167366,1184,878,True,3,5,4,0,6,7,8,2,0,,-8,-1,0.6622807017543859,2023-02-23
99704,6675,106,True,2,0,3,1,5,4,8,2,0,,-5,1,0.42372881355932207,2022-05-27
151883,8185,516,True,4,5,7,1,0,2,3,2,0,,2,-2,0.970873786407767,2022-10-15
121830,3347,1184,False,1,8,0,4,5,3,2,1,2,-2,2,6,0.22480620155038766,2022-08-03
157597,6387,918,True,2,0,3,7,4,5,1,2,0,0,0,1,0.819672131147541,2022-11-23
341822,8877,1184,False,2,1,0,8,9,5,6,0,2,-2,-1,2,0.4971715901948461,2024-05-10
89232,6387,8124,False,3,1,2,8,0,5,4,0,2,1,-1,3,0.6389891696750902,2022-05-21
130630,2355,7397,True,3,7,1,2,5,4,0,2,1,,2,-6,0.684931506849315,2022-09-05
314325,6387,624,False,2,5,9,8,1,0,6,0,2,-5,-4,1,0.13561847988077497,2024-04-27
69009,4915,628,False,3,4,1,8,0,2,5,1,2,-1,3,4,0.3902439024390244,2022-03-18
70073,1034,1615,False,0,8,3,5,2,1,4,1,2,3,-5,-1,0.5098039215686274,2022-03-05
108241,7332,2406,True,1,8,2,3,5,4,0,2,1,-2,-3,3,0.6896551724137931,2022-06-23
235363,1001,7035,False,1,6,0,8,3,7,4,1,2,2,-4,-4,0.4011117088040165,2023-07-19
247093,2593,5448,True,1,0,7,8,3,4,6,2,0,-1,6,2,0.9756329716352561,2023-08-08
130629,628,533,False,4,5,1,0,3,7,2,1,2,,8,3,0.6815286624203822,2022-09-05
70063,120,6675,False,1,3,2,5,8,4,0,1,2,,-2,5,0.4949494949494949,2022-02-20
184477,624,918,True,3,6,4,0,8,5,7,2,1,3,-1,-3,0.7926065162907268,2023-04-22
235561,11328,1224,True,7,1,4,8,0,6,3,2,0,3,-3,4,0.7541478129713424,2023-07-07
318922,2593,14419,True,9,5,6,0,2,1,8,2,1,2,1,0,0.8477011494252874,2024-04-12
221176,1211,4462,True,1,4,3,8,6,0,7,2,0,1,3,3,0.6137048192771084,2023-06-03
51276,2,2355,False,1,2,5,0,3,4,8,1,2,,-3,1,0.8220831753254962,2021-12-06
247075,624,2355,True,3,1,4,0,8,7,6,2,0,,1,8,0.7852919438285292,2023-08-09
204427,11981,11985,False,1,4,6,0,7,8,3,1,2,,-2,4,,2023-05-06
97228,4346,2,False,8,3,1,5,4,2,0,0,2,,1,3,,2022-05-07
99687,642,2,True,8,4,0,5,1,2,3,2,1,2,5,10,0.37037037037037035,2022-05-13
121828,6149,2059,False,3,1,8,5,2,4,0,1,2,,8,7,0.3670886075949368,2022-08-03
314638,11058,2406,True,8,0,9,1,6,5,2,2,0,,2,-8,0.6740196078431373,2024-04-22
85534,257,624,False,2,0,4,3,8,1,5,0,2,,3,6,0.5594713656387665,2022-04-18
166333,6675,106,True,3,8,5,6,0,7,4,2,1,2,3,2,0.6711409395973155,2023-01-15
112291,628,2988,True,5,8,1,4,3,0,2,2,0,,1,1,0.7299270072992701,2022-07-13
184491,6199,14,False,4,8,7,0,1,6,3,0,2,,-2,1,0.43684127733207484,2023-05-07
232919,6675,367,True,1,8,7,3,6,0,4,2,0,,7,5,0.9574857980575407,2023-07-02
70076,188,6675,True,3,8,2,5,0,1,4,2,1,,7,4,0.6493506493506493,2022-03-11
219599,731,9052,True,3,7,1,4,6,0,8,2,1,-2,6,2,0.8849557522123894,2023-06-02
204444,1120,11328,True,6,0,4,8,1,3,7,2,0,1,3,2,0.7462686567164178,2023-05-19
107024,474,628,False,0,3,1,2,5,8,4,1,2,-6,6,4,0.37106918238993714,2022-06-17
319776,731,1120,False,2,5,6,0,1,9,8,0,2,-11,-8,1,0.07375643224699835,2024-04-14
91583,6461,120,False,5,4,2,3,8,0,1,1,2,,3,3,,2022-04-20
184041,397,2059,True,7,5,8,3,4,0,6,2,0,,-8,1,0.24062177354594472,2023-04-21
97194,2,6461,False,8,0,3,4,1,5,2,0,2,1,2,3,,2022-05-06
298830,12685,14137,True,5,0,9,1,6,2,8,2,1,2,4,2,0.700156678417548,2024-02-27
99580,397,474,False,1,0,2,4,3,8,5,0,2,-3,0,3,0.24242424242424243,2022-05-20
247098,12010,1034,True,4,3,8,7,0,1,6,2,0,2,-4,2,0.2747005988023952,2023-08-13
318937,8877,1001,False,8,2,9,0,6,5,1,1,2,-1,3,0,0.4296392590185245,2024-05-01
112328,1209,628,False,3,8,4,5,2,0,1,1,2,-6,-4,-3,0.3464052287581699,2022-07-16
72376,4462,6094,False,8,1,4,3,0,5,2,1,2,,-5,2,,2022-03-01
167374,4915,2359,True,4,5,8,6,3,0,7,2,0,,8,9,0.6874881874881875,2023-02-27
99602,472,397,False,1,3,2,8,4,0,5,0,2,-1,1,-4,0.5370370370370371,2022-06-12
123861,2355,6946,True,8,3,5,1,2,4,0,2,1,,-2,-5,0.9900990099009901,2022-08-07
154267,6387,4210,True,3,4,5,1,2,0,7,2,1,1,5,1,0.6172839506172839,2022-10-26
108002,7269,2359,True,3,5,4,8,2,1,0,2,1,-2,6,3,0.4484304932735426,2022-06-23
69961,7397,4050,True,8,4,1,0,5,3,2,2,0,,7,11,0.5208333333333334,2022-02-26
130678,8185,628,True,7,3,4,1,2,0,5,2,0,-1,2,6,0.4081632653061224,2022-09-09
123330,2,9353,True,4,5,1,0,3,2,8,2,0,,-9,-2,,2022-08-06
99084,243,6961,False,4,5,0,2,3,8,1,0,2,-2,-8,4,0.019607843137254943,2022-06-11
220294,4915,1120,False,0,3,4,8,1,7,6,0,2,,-5,5,0.4622849139655863,2023-06-13
219600,11981,11985,True,3,8,7,1,6,4,0,2,1,1,-2,-3,0.7299270072992701,2023-06-02
72343,1837,731,True,0,5,8,1,4,2,3,2,0,,2,3,,2022-02-21
184458,624,278,True,0,8,5,4,6,7,3,2,0,1,1,-6,0.9478885893980233,2023-03-26
197715,6387,2112,True,4,6,1,7,8,3,0,2,1,8,10,3,0.8889064475347661,2023-05-24
193465,2934,277,True,5,3,6,0,8,7,4,2,1,-1,2,0,0.37593454648046276,2023-05-05
70067,6675,533,True,0,8,2,5,1,4,3,2,1,0,4,6,0.45248868778280543,2022-02-26
319793,12064,14137,True,2,5,0,1,8,6,9,2,0,,-5,-3,0.43260983068546277,2024-05-05
281027,2406,188,False,6,1,8,4,2,9,0,1,2,-2,7,1,0.26760413337594546,2023-11-10
183945,4915,397,True,7,6,4,5,0,3,8,2,0,-1,0,-4,0.8231707317073171,2023-04-06
108236,6961,7332,True,4,1,0,3,2,8,5,2,0,2,5,0,0.9900990099009901,2022-06-22
204413,1837,12010,False,4,6,7,0,8,3,1,1,2,,7,8,0.6710526315789473,2023-05-11
272988,5944,12685,True,6,8,9,1,2,0,4,2,1,,2,2,0.301906009020806,2023-09-12
130633,2593,120,False,2,0,5,3,7,1,4,1,2,,3,8,0.5594713656387665,2022-09-02
296736,8185,278,True,5,8,9,0,6,2,1,2,0,3,-3,-7,0.9709653092006032,2024-02-18
71399,918,795,True,0,3,4,5,1,2,8,2,0,2,7,6,0.9433962264150942,2022-02-18
70078,2,2815,False,8,5,1,3,4,0,2,0,2,4,1,4,0.4505494505494506,2022-03-13
72359,2917,918,False,3,8,2,0,4,1,5,0,2,1,9,7,,2022-02-25
112602,474,397,True,8,1,3,4,0,5,2,2,0,5,0,-3,0.8130081300813008,2022-08-08
104846,878,5931,True,3,1,8,2,0,4,5,2,0,,3,2,0.7299270072992701,2022-06-10
220299,1837,1184,False,3,1,7,8,4,0,6,1,2,,-3,-3,0.1836598693855791,2023-06-13
69002,3531,2593,False,1,2,3,5,4,0,8,0,2,1,5,5,0.5771500089397461,2022-03-12
130623,5448,6961,False,2,5,4,7,3,0,1,0,2,,5,6,0.21259842519685046,2022-09-01
111522,1224,731,True,1,8,3,5,2,4,0,2,0,,-5,-6,0.9009009009009008,2022-07-04
314321,14,8304,False,5,8,2,9,6,1,0,0,2,2,-4,-4,0.6920926366693113,2024-04-22
184493,624,17,True,7,1,4,3,0,8,6,2,0,,4,-1,0.7944514501891551,2023-05-12
314642,11058,2359,False,9,1,8,0,5,2,6,1,2,,2,1,0.15598290598290593,2024-04-24
99582,628,257,True,4,8,1,5,3,0,2,2,0,0,6,-2,0.6134969325153374,2022-05-21
284218,12010,804,True,9,2,8,1,0,4,6,2,0,5,-2,0,0.8774630541871922,2023-11-07
67328,1034,856,True,3,8,0,5,4,2,1,2,0,-1,7,6,,2022-01-28
312800,11328,6961,False,6,1,8,0,9,2,5,0,2,,1,2,0.13767469521260772,2024-03-17
156888,918,8369,False,0,3,7,4,5,1,2,0,2,3,6,-2,,2022-11-13
295610,6961,2,True,5,6,2,1,8,0,9,2,0,1,2,8,0.4750835063645391,2024-02-17
130689,8185,2593,True,1,4,2,7,0,5,3,2,1,,2,2,0.5025125628140703,2022-09-13
123048,6199,2032,False,1,5,8,0,3,4,2,1,2,0,-3,1,0.4736842105263158,2022-08-06
69882,533,5248,True,3,4,0,8,1,2,5,2,0,2,5,2,0.8661887694145758,2022-02-13
222366,11981,9052,False,3,1,6,4,7,0,8,1,2,,1,-2,,2023-06-07
76219,624,8309,True,8,0,4,1,3,2,5,2,1,,11,3,0.8849557522123894,2022-03-19
94354,2,642,False,5,2,4,0,1,3,8,1,2,-1,2,2,0.609375,2022-05-01
212532,9353,11058,False,6,7,4,3,1,8,0,1,2,-2,1,-7,0.4661529994496423,2023-06-03
184519,8185,624,False,6,0,4,8,1,3,7,0,2,3,4,9,0.6447501261988894,2023-05-22
69005,4915,8326,False,3,8,4,5,0,2,1,0,2,,6,2,0.2063492063492064,2022-03-16
298694,14137,11981,False,6,2,0,9,5,8,1,1,2,-2,2,5,0.4062720225510923,2024-02-25
188030,6387,12477,True,6,4,0,3,5,7,8,2,0,,10,0,0.9349060725207514,2023-04-12
353177,7386,2359,False,4,6,8,9,0,5,1,0,2,-5,-10,0,0.056519804183355615,2024-06-22
112288,8185,2988,True,5,8,3,2,0,1,4,2,0,,11,4,0.8620689655172414,2022-07-10
296749,17,878,True,0,9,1,8,6,2,5,2,1,4,-2,-3,0.5251852900911109,2024-02-21
232733,2359,2355,False,3,7,0,1,8,6,4,0,2,1,-4,-2,0.6453232893910861,2023-07-17
49634,4150,6387,True,3,1,5,2,4,0,8,2,1,-2,2,6,0.6172839506172839,2021-11-19
167357,6961,8877,True,5,6,0,4,7,8,3,2,0,,10,-1,0.7407407407407407,2023-02-17
279095,12010,12685,True,9,0,8,4,1,6,2,2,1,1,6,1,0.8000512032770097,2023-10-20
319775,11981,14137,True,6,9,0,1,8,2,5,2,1,3,-1,-2,0.6277056277056277,2024-04-14
247090,1184,14,True,8,6,3,0,1,7,4,2,0,2,-2,-2,0.7731343283582089,2023-08-12
72351,5504,6094,False,2,8,3,0,5,4,1,1,2,,0,-4,,2022-02-23
124200,277,2988,False,5,0,3,1,4,2,8,1,2,-1,2,1,0.21259842519685046,2022-08-11
72379,6094,1224,False,4,0,5,3,2,8,1,0,2,,1,3,,2022-03-02
247076,1120,2304,True,6,7,3,4,1,8,0,2,1,,9,3,0.7118249062721654,2023-08-09
318921,397,7035,True,1,9,8,6,5,2,0,2,0,-1,-3,-3,0.4349881796690307,2024-04-11
298690,731,12064,False,9,6,2,5,0,8,1,0,2,5,-4,-7,0.6590909090909091,2024-02-24
248272,8185,12010,True,3,8,1,0,6,4,7,2,0,,-1,1,0.772765246449457,2023-08-17
237272,878,17,False,8,7,1,3,4,6,0,1,2,-2,2,-3,0.5301436039970882,2023-07-21
99591,6882,628,False,8,4,1,5,3,2,0,0,2,,2,7,0.24242424242424243,2022-05-29
48858,6312,4616,True,3,1,8,5,2,4,0,2,0,-1,1,1,,2021-11-08
64793,624,879,True,8,5,1,2,0,4,3,2,0,5,7,4,0.9177401700766186,2022-02-18
66888,918,797,True,2,1,5,4,3,8,0,2,1,,6,0,0.9391534391534391,2022-01-28
70020,4696,1184,True,8,5,0,4,3,2,1,2,0,,6,5,0.49751243781094534,2022-03-07
167364,5448,2359,False,5,6,8,3,7,0,4,0,2,,-1,4,0.2904589371980676,2023-02-22
48860,4616,6493,True,4,3,8,1,0,2,5,2,0,,-3,4,,2021-11-09
89216,624,6387,True,0,8,3,4,1,5,2,2,1,11,4,2,0.8620689655172414,2022-05-14
185987,6675,11058,False,7,3,5,6,8,4,0,1,2,,6,6,0.5211930926216641,2023-03-30
84645,2593,5448,False,0,1,2,8,3,5,4,0,2,,-5,5,0.7530864197530864,2022-04-12
108237,7391,4894,True,1,8,3,4,0,5,2,2,0,3,4,2,0.6756756756756757,2022-06-22
106167,5448,516,True,2,1,3,0,8,4,5,2,0,,3,6,,2022-06-11
159493,6094,1837,True,4,2,7,1,3,0,5,2,0,4,-1,2,0.5235602094240838,2022-12-18
204440,1837,1120,True,6,0,8,7,1,3,4,2,0,-5,3,7,0.33156281697514367,2023-05-18
183804,2359,5248,False,3,6,1,4,7,8,0,1,2,,3,-5,0.7128425701619947,2023-04-30
99617,878,5366,False,0,5,3,1,2,8,4,1,2,-2,1,2,0.27007299270072993,2022-05-15
314348,918,6387,True,8,1,5,0,6,9,4,2,0,-1,-2,-5,0.44372294372294374,2024-06-23
168984,337,11058,False,1,7,2,0,5,3,4,1,2,,-5,0,0.3902439024390244,2023-02-01
184469,5448,918,True,8,6,3,5,0,7,4,2,1,,-5,-5,0.5511695906432749,2023-04-09
297401,1184,1001,False,2,9,0,8,1,6,5,0,2,1,5,-3,0.8522494013000342,2024-02-20
220450,1120,6961,True,0,4,7,8,3,6,1,2,0,,5,6,0.3489048265167668,2023-06-17
314644,11058,7386,True,6,0,9,2,1,5,8,2,0,-1,2,-7,0.7435046987285793,2024-04-27
77788,6675,2,True,8,3,2,0,1,5,4,2,0,,5,0,0.5780346820809249,2022-03-18
285010,11981,14137,True,9,8,2,6,0,1,4,2,0,,2,4,0.7231673690234639,2023-11-16
353180,6961,5248,False,8,0,4,1,6,9,5,1,2,0,-1,-3,0.6601382488479263,2024-06-23
111508,6094,731,True,3,0,4,8,2,1,5,2,0,5,1,-7,0.8771929824561404,2022-06-29
184479,14,878,True,8,0,6,5,3,4,7,2,0,,-3,-1,0.5449955449955449,2023-04-23
196150,11058,11602,False,4,0,3,6,7,8,1,1,2,,-2,-6,0.7463345177469631,2023-05-05
359607,11328,12685,False,5,0,8,1,4,6,9,1,2,4,-1,-5,0.7490554156171285,2024-06-21
99603,2593,257,True,2,3,0,4,5,8,1,2,1,-4,5,-4,0.7407407407407407,2022-06-12
112613,474,257,True,3,8,2,0,5,1,4,2,1,0,1,2,,2022-08-13
235560,1837,9052,True,0,7,4,6,3,8,1,2,0,4,-8,2,0.8300041328006613,2023-07-07
184037,1001,474,False,6,7,0,4,8,3,5,0,2,-1,-5,-2,0.16316526610644255,2023-04-19
105836,6094,5944,False,0,8,2,4,5,1,4,0,2,2,5,1,,2022-06-07
284659,3136,8304,False,9,2,8,1,6,4,0,1,2,,3,1,0.30272108843537415,2023-11-25
103225,878,3136,False,3,5,8,4,1,2,0,1,2,2,6,-1,0.5098039215686274,2022-05-28
274413,12685,11985,False,2,1,4,9,6,8,0,0,2,-2,4,5,0.32432432432432434,2023-09-28
166334,14,106,False,8,6,5,7,3,0,4,0,2,-8,3,1,0.6240601503759399,2023-01-14
186427,1211,12010,True,7,0,5,4,6,8,3,2,1,,2,-2,0.8626459433330855,2023-03-30
235364,397,8877,False,7,3,0,8,4,6,1,1,2,-2,1,-7,0.5756540501663221,2023-07-19
99691,188,5248,True,1,2,0,4,3,5,8,2,0,2,-1,4,0.9009009009009008,2022-05-15
107436,8127,5248,True,5,8,3,0,4,2,1,2,0,-1,6,5,0.8064516129032259,2022-06-18
183944,2059,1184,False,7,0,3,8,4,6,5,0,2,1,0,0,0.6008269720101781,2023-04-05
248274,6961,624,False,3,1,4,0,6,8,7,1,2,,2,6,0.45059880239520955,2023-08-19
89212,6387,8741,True,2,1,2,8,4,5,0,2,0,,1,2,,2022-05-13
278898,804,13576,True,8,1,2,4,0,6,9,2,0,,5,1,,2023-10-10
68294,6199,3136,False,1,2,3,8,0,4,5,1,2,,-2,5,0.6648075850529838,2022-02-11
183946,2593,1001,True,4,6,7,8,0,5,3,2,0,,9,-6,0.9304137095378223,2023-04-06
104868,918,8369,True,2,8,0,5,1,3,4,2,1,-1,3,-3,0.7936507936507936,2022-06-02
184459,6199,8304,True,7,6,4,8,5,0,3,2,1,,1,2,0.3963893249607535,2023-03-26
184059,8877,2304,False,3,1,7,8,0,6,4,0,2,,-7,2,0.15942643215370483,2023-05-18
185979,6675,10725,True,3,8,5,0,7,4,6,2,1,,6,3,0.741106719367589,2023-03-24
130627,628,2355,True,3,7,2,4,5,1,0,2,0,,7,3,0.8403361344537815,2022-09-03
184518,6199,17,False,7,1,3,6,4,0,8,1,2,-2,3,-8,0.2957746478873239,2023-05-21
123038,6387,1110,True,2,0,3,5,1,4,8,2,0,-1,3,3,0.6896551724137931,2022-08-02
353155,1001,4915,True,2,8,6,5,9,1,0,2,0,3,5,0,0.6515280135823429,2024-06-19
286659,14,624,False,4,8,1,0,6,9,2,0,2,-4,2,5,0.26174130979622967,2023-12-09
314318,6387,278,True,1,2,5,9,8,6,0,2,1,1,-7,-6,0.5202702702702702,2024-04-20
69928,4210,7397,False,1,2,3,8,5,4,0,1,2,,1,2,,2022-02-11
123036,4210,6199,False,5,3,8,2,0,4,1,1,2,,-4,2,0.21875,2022-08-02
123325,1034,120,False,3,4,8,2,5,1,0,1,2,-1,1,-2,0.46524064171123003,2022-08-05
188038,6387,2532,True,0,8,3,6,1,4,7,2,0,3,10,-9,0.9663865546218486,2023-04-28
312776,2,6961,True,2,0,6,1,8,5,9,2,1,-2,4,3,0.6024315006350935,2024-03-21
94346,120,17,True,5,3,2,4,1,8,0,2,1,2,2,5,,2022-04-30
70077,1034,637,True,8,0,5,2,3,4,1,2,0,1,-7,-3,0.4629629629629629,2022-03-11
99074,2406,7013,True,1,5,0,8,3,2,4,2,0,,-2,-5,0.9174311926605504,2022-05-22
248275,8185,5248,False,0,7,4,1,6,3,8,0,2,-2,0,3,0.3328589219000178,2023-08-19
167356,1034,2304,True,0,7,3,8,6,4,5,2,1,,0,3,0.6969402622632346,2023-02-17
183948,7035,2304,False,8,7,3,4,0,6,5,0,2,-1,-3,-3,0.5992063492063492,2023-04-07
168985,6675,11197,True,3,4,2,5,0,1,7,2,0,,2,8,0.819672131147541,2023-02-01
184499,14,8185,False,8,4,6,3,1,7,0,0,2,,4,4,0.11892563266573508,2023-05-15
318918,8877,1184,False,9,8,0,5,1,6,2,1,2,-1,3,2,0.5635222518067706,2024-04-10
184472,624,8185,False,6,7,4,5,0,8,3,0,2,-1,2,6,0.25824175824175827,2023-04-15
285021,11981,1108,True,8,1,9,6,4,0,2,2,0,,3,0,0.8098360655737705,2023-11-20
103101,918,8936,True,5,8,0,3,1,4,2,2,0,,3,5,0.7299270072992701,2022-05-31
314654,11058,6961,False,8,0,9,2,5,1,6,0,2,,3,-5,0.29719865851252714,2024-05-05
72361,918,799,False,0,8,3,1,2,4,5,1,2,0,7,8,,2022-02-26
284222,11981,12784,True,9,1,2,6,8,0,4,2,1,,-1,-2,0.8403361344537815,2023-11-06
197719,6387,10979,True,0,6,3,8,4,7,1,2,0,4,9,8,0.9346610761705101,2023-05-26
124195,1120,8182,True,2,8,1,0,5,3,4,2,0,,9,-1,0.7042253521126761,2022-08-08
130620,1120,474,False,4,0,3,7,1,2,5,0,2,,8,2,0.504950495049505,2022-09-04
314329,6387,8185,False,0,5,9,6,1,2,8,0,2,,-5,4,0.08063427800269907,2024-04-29
279096,804,1120,False,0,4,8,9,2,6,1,0,2,,4,2,0.029126213592232997,2023-10-20
314341,6199,6387,True,1,6,5,2,9,0,8,2,1,-4,-1,-6,0.5876473426621631,2024-06-15
184045,1184,2593,False,3,0,7,8,6,5,4,0,2,,3,8,0.1031209781209782,2023-04-28
286649,474,14,False,4,1,9,8,2,6,0,1,2,,-5,0,0.6575903727289755,2023-12-08
274407,1120,11328,True,0,4,2,8,9,6,1,2,0,3,3,-2,0.8737789987789988,2023-09-28
314303,6387,8304,False,2,8,0,9,6,1,5,1,2,,-4,-3,0.6085164835164835,2024-04-07
296745,17,878,True,0,6,1,2,5,8,9,2,1,3,-3,-1,0.7549857549857549,2024-02-17
281031,188,2406,False,9,1,8,4,2,6,0,0,2,3,0,5,0.6428161396078631,2023-11-12
123327,337,120,True,1,8,3,5,2,4,0,2,1,0,2,-3,0.5494505494505494,2022-08-07
99080,4894,6946,True,1,3,5,0,4,2,8,2,0,2,0,-4,0.6024096385542169,2022-06-04
314625,2,120,True,2,1,6,0,8,5,9,2,0,4,5,-7,0.7464349376114081,2024-04-07
298689,12685,11328,False,5,2,0,8,1,9,6,1,2,-1,3,4,0.40085387292361785,2024-02-25
99599,8326,474,False,2,0,4,8,5,3,1,0,2,3,-3,3,0.5633187772925764,2022-06-10
184038,7035,2593,False,1,4,7,8,0,6,3,0,2,,-8,9,0.029034690799396745,2023-05-10
298698,13790,1120,False,5,6,9,8,1,0,2,1,2,,0,2,0.03846153846153855,2024-02-25
319780,11981,13576,True,0,8,6,9,2,5,1,2,1,,-2,-3,0.6667852062588905,2024-04-20
69003,6460,628,True,1,2,8,5,4,3,0,2,1,,2,7,0.5221861471861472,2022-03-13
167353,188,624,True,0,4,5,8,7,6,3,2,0,,2,4,0.6211180124223602,2023-02-14
97224,4388,2,False,8,0,2,3,1,5,4,0,2,,6,2,,2022-05-07
359609,1120,13790,False,0,9,4,6,1,8,5,1,2,1,-2,-3,0.8642015120570425,2024-06-22
